,geneid,Bima1,Kolf2,Kolf3,Kucg2,Letw5,Podx1,Qolg1,Sojd3,Wibj2,Yoch6
29,ENSG00000055732,1.23539742750346,0.668430145764219,0.9392153491872239,1.3294962591234651,1.1428988299534886,0.39154035560824096,1.28289773726458,1.6040164906492551,3.52318300359835,2.5449644547020664
30,ENSG00000057593,0.7948838046683165,0.8807788414704101,1.1570957929057375,0.3017647531023565,1.042760466171789,0.960942723720693,0.844152148941709,0.507909482773092,1.3048488182492655,0.07192498659392213
31,ENSG00000064042,1.367879610499965,1.026293531298905,1.565416421347675,1.195557052397093,6.951742149946025,0.6832632101989371,3.823640568699445,1.043528281082964,2.4644752933715752,0.8911774931156106
32,ENSG00000065320,3.700255556362195,2.088492709327205,4.03235150743775,12.1250848892123,6.0265341317515055,3.0449321800872102,3.65030980059273,15.2789685520651,8.223142918103429,26.106585283599433
33,ENSG00000066056,3.511294529660025,4.03304875188709,3.814556439078695,2.4246862056187597,6.338821722106215,3.14438758148701,5.056596219081345,0.9293031583153135,4.680124247419885,0.4872839543553103
34,ENSG00000069812,0.17030479776249086,0.2187671324493945,0.340974206588965,1.47067802225917,0.1337473828611485,0.24375424840030052,0.10485458691085811,1.952089180534545,0.38279826237163495,2.32429491099993
35,ENSG00000072818,18.189889793357302,21.8573752823636,24.42574103822215,10.7487662150521,19.04855515251455,10.09902499721065,18.1894075866895,6.168628260543574,15.94591745469695,2.3171898654365766
36,ENSG00000074410,8.14691604149802,8.943767330674829,9.524045645332354,3.1005666405966954,6.644323369939725,6.657691434036375,7.760316203776085,2.74692484914543,7.09535230182419,1.030242280243553
37,ENSG00000075290,1.4531125763195951,1.983148022167015,1.868174923102845,0.49170069698364405,1.1141159262614415,1.774512097586875,1.29506680288578,0.6155193750273991,3.5386291070665754,0.1621890844992109
38,ENSG00000075388,2.80229734331599,4.384289544451365,3.19975469896456,8.52661628037328,2.0399092741343248,1.041417141764659,2.3026370882055653,6.46611950569008,3.44414546577735,5.546118035140647
